"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.034816448E1,6.870553493E-1,-1.023574352E0,-9.539303780E-1
3.035301484E1,5.635678768E-1,-1.279253483E0,-8.202948570E-1
3.035786448E1,4.090793133E-1,-1.528597355E0,-7.240424156E-1
3.036271500E1,2.972184420E-1,-1.765174389E0,-7.005548477E-1
3.036756620E1,1.602960825E-1,-1.972866058E0,-7.638025284E-1
3.037241656E1,3.126859665E-2,-2.116451740E0,-8.559775352E-1
3.037726620E1,-3.305900097E-2,-2.225051165E0,-1.015203476E0
3.038211672E1,-3.799140453E-2,-2.301340342E0,-1.267650127E0
3.038696792E1,-1.500523090E-2,-2.309407949E0,-1.610978603E0
3.039181828E1,4.975414276E-2,-2.270767927E0,-1.966365814E0
3.039666792E1,1.371110678E-1,-2.175362349E0,-2.322271824E0
3.040151844E1,2.519253492E-1,-2.025293112E0,-2.626344204E0
3.040636964E1,3.635008335E-1,-1.844130039E0,-2.850159645E0
3.041122000E1,5.104672909E-1,-1.691220760E0,-3.034730911E0
3.041606964E1,6.908955574E-1,-1.561008453E0,-3.209238052E0
3.042092016E1,8.835387230E-1,-1.402972698E0,-3.371431351E0
3.042577136E1,1.048444867E0,-1.216710091E0,-3.538228035E0
3.043062172E1,1.186367989E0,-1.080509186E0,-3.666921139E0
3.043547136E1,1.314847469E0,-9.915943146E-1,-3.716987133E0
3.044032188E1,1.436940193E0,-8.945360184E-1,-3.760408878E0
3.044517307E1,1.512481809E0,-8.560976982E-1,-3.806818485E0
3.045002344E1,1.568048358E0,-8.161940575E-1,-3.832451344E0
3.045487307E1,1.568062782E0,-8.155241013E-1,-3.827681065E0
3.045972354E1,1.524533510E0,-8.015637398E-1,-3.804415226E0
3.046457479E1,1.487489820E0,-7.577190399E-1,-3.726769924E0
3.046942516E1,1.377969623E0,-6.890325546E-1,-3.625735283E0
3.047427479E1,1.253077269E0,-6.576948166E-1,-3.532518387E0
3.047912526E1,1.093250990E0,-6.448488235E-1,-3.411092281E0
3.048397651E1,9.149473906E-1,-6.267352104E-1,-3.220775604E0
3.048882688E1,7.395292521E-1,-5.966396332E-1,-3.006764889E0
3.049367651E1,5.212575197E-1,-6.241574287E-1,-2.776140213E0
3.049852698E1,3.055814505E-1,-6.329793930E-1,-2.564574718E0
3.050337823E1,8.976829052E-2,-6.353778839E-1,-2.319281578E0
3.050822860E1,-1.334871054E-1,-6.221141815E-1,-2.047249794E0
3.051307823E1,-3.306429386E-1,-5.646567345E-1,-1.815335751E0
3.051792870E1,-4.706983566E-1,-4.487981796E-1,-1.632996082E0
3.052277995E1,-5.966829062E-1,-3.009023666E-1,-1.512110233E0
3.052763031E1,-6.966995001E-1,-1.471290588E-1,-1.373846531E0
3.053247995E1,-7.633837461E-1,2.699851990E-2,-1.280450344E0
3.053733042E1,-8.015776873E-1,2.121767998E-1,-1.232096195E0
3.054218167E1,-8.734756708E-1,4.111361504E-1,-1.202704906E0
3.054703203E1,-9.357289076E-1,6.023426056E-1,-1.177847385E0
3.055188167E1,-9.789887667E-1,7.549748421E-1,-1.107553005E0
3.055673214E1,-1.022462845E0,9.170866013E-1,-1.082902908E0
3.056158339E1,-1.054293275E0,1.033813953E0,-1.010724545E0
3.056643375E1,-1.072015524E0,1.102778912E0,-9.053716660E-1
3.057128339E1,-1.020483017E0,1.148094177E0,-7.932672501E-1
3.057613386E1,-9.520527124E-1,1.191501141E0,-6.721158028E-1
3.058098511E1,-8.448320627E-1,1.254799843E0,-6.018528938E-1
3.058583547E1,-7.989670038E-1,1.318956375E0,-4.987568855E-1
3.059068511E1,-7.496037483E-1,1.386681080E0,-3.750472069E-1
3.059553557E1,-7.373398542E-1,1.472427368E0,-2.499623299E-1
3.060038682E1,-7.644854784E-1,1.554660797E0,-1.139440536E-1
3.060523719E1,-7.903739214E-1,1.619021893E0,6.408500671E-2
3.061008682E1,-8.150318861E-1,1.667908669E0,2.577762604E-1
3.061493729E1,-8.361068964E-1,1.682162285E0,4.719290733E-1
3.061978849E1,-8.943275213E-1,1.683239460E0,7.209372520E-1
3.062463896E1,-9.682766199E-1,1.630336761E0,9.976963997E-1
3.062948854E1,-1.072201371E0,1.590207577E0,1.326328754E0
3.063433901E1,-1.175093174E0,1.533756733E0,1.632940769E0
3.063919026E1,-1.284175754E0,1.453561783E0,1.893867016E0
3.064404063E1,-1.363610506E0,1.351749897E0,2.078316689E0
3.064889026E1,-1.420750976E0,1.268867493E0,2.219941616E0
3.065374073E1,-1.479772568E0,1.218982697E0,2.295041084E0
3.065859193E1,-1.574153423E0,1.216450214E0,2.241486549E0
3.066344240E1,-1.677931905E0,1.249185562E0,2.128749847E0
3.066829198E1,-1.798623681E0,1.326615810E0,1.949725628E0
3.067314245E1,-1.886552930E0,1.453594208E0,1.651652336E0
3.067799365E1,-1.999808192E0,1.630504608E0,1.296317577E0
3.068284412E1,-2.129233837E0,1.783390045E0,9.145760536E-1
3.068769370E1,-2.251638412E0,1.967803955E0,5.369262695E-1
3.069254417E1,-2.360796928E0,2.133949280E0,1.818842888E-1
3.069739537E1,-2.493252516E0,2.284408569E0,-4.566907883E-2
3.070224584E1,-2.572764158E0,2.453301430E0,-1.512508392E-1
3.070709542E1,-2.640328884E0,2.576552868E0,-1.522111893E-1
3.071194589E1,-2.667420387E0,2.716768742E0,2.035474777E-2
3.071679709E1,-2.691890001E0,2.773711205E0,4.786128998E-1
3.072164745E1,-2.616966009E0,2.716607094E0,1.150641918E0
3.072649714E1,-2.410166025E0,2.578577995E0,1.917445183E0
3.073134761E1,-2.213818550E0,2.297608376E0,2.669223785E0
3.073619880E1,-1.997800708E0,1.999934196E0,3.457111835E0
3.074104917E1,-1.849417448E0,1.625171661E0,4.169453144E0
3.074589886E1,-1.724424601E0,1.194302082E0,4.845335484E0
3.075074932E1,-1.624586225E0,8.569765091E-1,5.552681446E0
3.075560052E1,-1.666785002E0,4.325780869E-1,6.079549789E0
3.076045089E1,-1.683451295E0,6.813907623E-2,6.434294701E0
3.076530057E1,-1.703908801E0,-2.684435844E-1,6.543529510E0
3.077015104E1,-1.752601862E0,-5.348229408E-1,6.472444057E0
3.077500224E1,-1.770008445E0,-6.789445877E-1,6.243012428E0
3.077985261E1,-1.819242835E0,-7.557549477E-1,5.783324242E0
3.078470224E1,-1.798334241E0,-7.699055672E-1,5.105265617E0
3.078955276E1,-1.755925059E0,-7.304348946E-1,4.387829781E0
3.079440396E1,-1.709480643E0,-6.631746292E-1,3.637701511E0
3.079925432E1,-1.652523875E0,-5.889096260E-1,2.902040482E0
3.080410396E1,-1.564036846E0,-4.902882576E-1,2.208966732E0
3.080895448E1,-1.420497537E0,-3.857631683E-1,1.574579239E0
3.081380568E1,-1.294051528E0,-2.887558937E-1,9.430508614E-1
3.081865604E1,-1.184744120E0,-1.818428040E-1,3.808183670E-1
3.082350568E1,-1.080289841E0,-9.306335449E-2,-6.242799759E-2
3.082835620E1,-9.731104374E-1,-7.292270660E-3,-3.944969177E-1
3.083320740E1,-8.699431419E-1,4.493236542E-2,-6.564984322E-1
3.083805776E1,-7.679463625E-1,1.094875336E-1,-8.224334717E-1
3.084290740E1,-6.402609348E-1,1.386728287E-1,-8.685064316E-1
3.084775792E1,-4.768292904E-1,9.673881531E-2,-7.732992172E-1
3.085260912E1,-3.223505020E-1,2.055168152E-4,-5.916018486E-1
3.085745948E1,-1.543842554E-1,-1.587090492E-1,-3.084979057E-1
3.086230912E1,7.091403008E-2,-3.444209099E-1,-1.455926895E-2
3.086715959E1,2.943741083E-1,-5.527071953E-1,1.855511665E-1
3.087201084E1,4.637749195E-1,-7.960672379E-1,3.593869209E-1
3.087686120E1,5.147135258E-1,-9.915070534E-1,5.003619194E-1
3.088171084E1,5.284503698E-1,-1.249873638E0,5.492887497E-1
3.088656130E1,4.952367544E-1,-1.499897003E0,4.970669746E-1
3.089141255E1,4.433230162E-1,-1.789917469E0,3.536710739E-1
3.089626292E1,3.530725241E-1,-2.041283369E0,9.781837463E-2
3.090111255E1,3.050972223E-1,-2.266242743E0,-2.057385445E-1
3.090596302E1,2.220624685E-1,-2.477034807E0,-6.118869781E-1
3.091081427E1,1.559728384E-1,-2.628298044E0,-1.008188248E0
3.091566464E1,9.893620014E-2,-2.729593039E0,-1.457001209E0
3.092051427E1,5.743348598E-2,-2.773780107E0,-1.927310944E0
3.092536474E1,3.804326057E-2,-2.779785156E0,-2.373957634E0
3.093021599E1,1.908874512E-2,-2.723389149E0,-2.737470150E0
3.093506636E1,5.283665657E-2,-2.704890966E0,-3.104232311E0
3.093991599E1,1.508920193E-1,-2.640178442E0,-3.464997768E0
3.094476646E1,1.892545223E-1,-2.574476242E0,-3.748145580E0
3.094961766E1,2.327914238E-1,-2.505112886E0,-3.941972733E0
3.095446813E1,3.648887873E-1,-2.460381269E0,-4.252574921E0
3.095931771E1,4.493651390E-1,-2.372740269E0,-4.500847340E0
3.096416818E1,4.628412724E-1,-2.253983259E0,-4.574559689E0
3.096901938E1,4.704761505E-1,-2.127647400E0,-4.620008945E0
3.097386985E1,4.749380350E-1,-2.024575949E0,-4.656507492E0
3.097871943E1,5.005099773E-1,-1.913287640E0,-4.655601025E0
3.098356990E1,5.357701778E-1,-1.836540222E0,-4.569653988E0
3.098842110E1,5.668780804E-1,-1.774866581E0,-4.458705902E0
3.099327156E1,5.989776850E-1,-1.761533737E0,-4.325284958E0
3.099812115E1,5.822613239E-1,-1.758185387E0,-4.121575356E0
3.100297162E1,5.100264549E-1,-1.762616158E0,-3.857017994E0
3.100782281E1,4.299616814E-1,-1.767669201E0,-3.589105129E0
3.101267328E1,3.178991079E-1,-1.742447376E0,-3.296228409E0
3.101752287E1,1.903758049E-1,-1.703983307E0,-2.963917732E0
3.102237334E1,7.865917683E-2,-1.664594173E0,-2.623005867E0
3.102722453E1,-3.412389755E-2,-1.617261410E0,-2.287749767E0
3.103207490E1,-1.385598183E-1,-1.566899776E0,-2.013068199E0
3.103692458E1,-2.370409966E-1,-1.487579346E0,-1.760332108E0
3.104177505E1,-3.585824966E-1,-1.405505657E0,-1.481851101E0
3.104662625E1,-4.746328592E-1,-1.304351330E0,-1.184534550E0
3.105147662E1,-6.044285297E-1,-1.244173527E0,-9.351673126E-1
3.105632625E1,-7.435301542E-1,-1.205831528E0,-6.811180115E-1
3.106117677E1,-8.468718529E-1,-1.206194401E0,-4.677610397E-1
3.106602797E1,-9.172505140E-1,-1.216913700E0,-3.187050819E-1
3.107087834E1,-9.815872908E-1,-1.204727173E0,-1.979250908E-1
3.107572797E1,-1.037812233E0,-1.148096561E0,-1.054763794E-1
3.108057849E1,-1.059940457E0,-1.011307716E0,-4.608106613E-2
3.108542969E1,-1.029065132E0,-8.708391190E-1,1.682758331E-3
3.109028005E1,-9.574768543E-1,-7.146444321E-1,5.683898926E-2
3.109512969E1,-8.522988558E-1,-5.833997726E-1,1.241931915E-1
3.109998016E1,-7.063468695E-1,-4.100446701E-1,1.917309761E-1
3.110483141E1,-5.552670956E-1,-2.256727219E-1,2.546925545E-1
3.110968177E1,-3.652741909E-1,-3.241729736E-2,3.368415833E-1
3.111453141E1,-1.599526405E-1,1.985173225E-1,4.118332863E-1
3.111938188E1,-3.642320633E-3,4.004650116E-1,4.770641327E-1
3.112423313E1,1.303704977E-1,6.430754662E-1,5.849905014E-1
3.112908349E1,3.165426254E-1,8.741946220E-1,7.112913132E-1
3.113393313E1,4.887145758E-1,1.091650486E0,8.917760849E-1
3.113878360E1,6.377739906E-1,1.245770931E0,1.042316437E0
3.114363484E1,7.498670816E-1,1.320096493E0,1.222626686E0
3.114848521E1,8.016679287E-1,1.353331566E0,1.432451248E0
3.115333485E1,8.316864967E-1,1.357523918E0,1.693253994E0
3.115818531E1,8.329709768E-1,1.347210407E0,1.921174049E0
3.116303651E1,8.465309143E-1,1.324836254E0,2.199956894E0
3.116788698E1,8.749191761E-1,1.292816162E0,2.419565678E0
3.117273656E1,9.088764191E-1,1.275156498E0,2.534630775E0
3.117758703E1,9.127745628E-1,1.226091385E0,2.631673336E0
3.118243823E1,8.817442656E-1,1.265042782E0,2.641511917E0
3.118728870E1,7.914440632E-1,1.372578621E0,2.542842388E0
3.119213828E1,7.083214521E-1,1.469354630E0,2.371887684E0
3.119698875E1,6.099623442E-1,1.612817764E0,2.166841507E0
3.120183995E1,5.148247480E-1,1.783790588E0,1.906126499E0
3.120669031E1,4.125113487E-1,1.970551491E0,1.656433105E0
3.121154000E1,2.955688238E-1,2.199569702E0,1.498867989E0
3.121639047E1,1.468026638E-1,2.425782204E0,1.454441071E0
3.122124167E1,-1.988959312E-2,2.606809139E0,1.520051003E0
3.122609203E1,-2.021129131E-1,2.642683506E0,1.740709782E0
3.123094167E1,-3.852412701E-1,2.571901798E0,2.156924725E0
3.123579219E1,-4.373722076E-1,2.341817379E0,2.675464153E0
3.124064339E1,-4.008755684E-1,1.983107090E0,3.308822155E0
3.124549375E1,-3.466638327E-1,1.480886459E0,3.926091671E0
3.125034339E1,-2.573558092E-1,9.589004517E-1,4.530421734E0
3.125519391E1,-1.423619986E-1,4.140009880E-1,5.072259426E0
3.126004511E1,-4.925835133E-2,-1.048603058E-1,5.555073738E0
3.126489547E1,1.948642731E-2,-5.224170685E-1,5.872187138E0
3.126974511E1,8.063590527E-2,-8.425917625E-1,6.053458214E0
3.127459557E1,2.031023502E-1,-1.085632801E0,6.003976822E0
3.127944682E1,3.454790115E-1,-1.259540558E0,5.705220222E0
3.128429719E1,5.066426992E-1,-1.321930885E0,5.207837105E0
3.128914682E1,6.611701250E-1,-1.292308331E0,4.507112503E0
3.129399729E1,7.859407663E-1,-1.165909290E0,3.717642784E0
3.129884854E1,9.080659151E-1,-9.494299889E-1,2.898550987E0
3.130369891E1,1.009825468E0,-6.950526237E-1,2.106673241E0
3.130854854E1,1.152946472E0,-4.543929100E-1,1.403330803E0
3.131339901E1,1.294481993E0,-2.023515701E-1,7.995929718E-1
3.131825026E1,1.434959173E0,4.054164886E-2,3.545379639E-1
3.132310063E1,1.608931184E0,2.944965363E-1,6.027698517E-2
3.132795026E1,1.820242047E0,5.773839951E-1,-1.125688553E-1
3.133280073E1,2.010421038E0,8.208270073E-1,-2.148027420E-1
3.133765193E1,2.185816288E0,9.733519554E-1,-2.254743576E-1
3.134250240E1,2.319199324E0,1.071505547E0,-1.113743782E-1
3.134735198E1,2.419228554E0,1.084805012E0,7.698440552E-2
3.135220245E1,2.492117882E0,1.042300224E0,2.893371582E-1
3.135705365E1,2.555779934E0,9.561624527E-1,4.826936722E-1
3.136190412E1,2.589561939E0,8.479733467E-1,6.165609360E-1
3.136675370E1,2.567606449E0,7.127652168E-1,6.816864014E-1
3.137160417E1,2.497374535E0,5.573301315E-1,6.832971573E-1
3.137645537E1,2.345072746E0,3.308806419E-1,6.553544998E-1
3.138130573E1,2.129175186E0,4.233074188E-2,5.672521591E-1
3.138615537E1,1.910973430E0,-2.708091736E-1,4.171352386E-1
3.139100589E1,1.648876190E0,-5.856919289E-1,2.057113647E-1
3.139585709E1,1.418116212E0,-8.863801956E-1,-3.312873840E-2
3.140070745E1,1.193590522E0,-1.176155567E0,-2.774438858E-1
3.140555708E1,1.053494573E0,-1.429652691E0,-5.769634247E-1
3.141040761E1,8.963154554E-1,-1.697689772E0,-9.195008278E-1
3.141525880E1,7.164132595E-1,-1.940456629E0,-1.254432201E0
3.142010917E1,5.628012419E-1,-2.122681618E0,-1.607988358E0
3.142495880E1,4.393358231E-1,-2.211366653E0,-1.999243259E0
3.142980927E1,3.453840017E-1,-2.292736292E0,-2.382873058E0
3.143466052E1,3.282703161E-1,-2.311635494E0,-2.761520863E0
3.143951089E1,3.209171295E-1,-2.287013769E0,-3.123436451E0
3.144436052E1,3.901767731E-1,-2.232787609E0,-3.466598988E0
3.144921099E1,4.837449789E-1,-2.167752028E0,-3.767274380E0
3.145406224E1,5.636587143E-1,-2.072021246E0,-4.028335571E0
3.145891261E1,6.712610722E-1,-1.954589605E0,-4.250072956E0
3.146376224E1,7.975022793E-1,-1.824523926E0,-4.430358410E0
3.146861271E1,9.260867834E-1,-1.659750700E0,-4.593418598E0
3.147346391E1,1.052793980E0,-1.469194889E0,-4.720471859E0
3.147831438E1,1.147060633E0,-1.295372009E0,-4.807042599E0
3.148316396E1,1.278834224E0,-1.097066402E0,-4.865393162E0
3.148801443E1,1.369718194E0,-8.906865120E-1,-4.864608765E0
3.149286563E1,1.441705227E0,-7.141060829E-1,-4.838436127E0
3.149771599E1,1.490300894E0,-5.240607262E-1,-4.791781902E0
3.150256568E1,1.537376642E0,-3.515295982E-1,-4.650582314E0
3.150741615E1,1.566374779E0,-2.132506371E-1,-4.498609066E0
3.151226734E1,1.546282530E0,-1.020178795E-1,-4.290445805E0
3.151711771E1,1.479554653E0,-2.502298355E-2,-4.090698719E0
3.152196734E1,1.356631994E0,6.045246124E-2,-3.813042164E0
3.152681787E1,1.174764156E0,1.038675308E-1,-3.536351204E0
3.153166906E1,9.719430208E-1,1.384572983E-1,-3.241361141E0
3.153651943E1,8.124618530E-1,1.997141838E-1,-2.903973103E0
3.154136906E1,6.481841803E-1,2.275438309E-1,-2.540829182E0
3.154621959E1,4.933747053E-1,2.242455482E-1,-2.221226215E0
3.155107078E1,3.767935038E-1,2.350454330E-1,-1.897096157E0
3.155592115E1,2.556461096E-1,2.955999374E-1,-1.549117088E0
3.156077078E1,1.515967846E-1,4.010648727E-1,-1.186853886E0
3.156562125E1,5.318331718E-2,5.033860207E-1,-8.555207253E-1
3.157047250E1,-8.312582970E-3,6.408433914E-1,-5.933084488E-1
3.157532287E1,-7.109522820E-2,7.513051033E-1,-3.786458969E-1
3.158017250E1,-1.062062979E-1,8.754644394E-1,-1.827311516E-1
3.158502297E1,-1.854631901E-1,9.820804596E-1,-4.609441757E-2
3.158987422E1,-2.467952967E-1,1.085487843E0,1.460027695E-2
3.159472458E1,-3.027144670E-1,1.200068951E0,2.084016800E-2
3.159957422E1,-3.535412550E-1,1.316192627E0,-3.688907623E-2
3.160442469E1,-3.900433779E-1,1.462725639E0,-9.892034531E-2
3.160927589E1,-4.053080082E-1,1.589611053E0,-1.319642067E-1
3.161412636E1,-4.117330313E-1,1.704136372E0,-1.888113022E-1
3.161897594E1,-3.978425264E-1,1.808855534E0,-2.361645699E-1
3.162382641E1,-3.760949373E-1,1.954238415E0,-2.719259262E-1
3.162867761E1,-3.441268206E-1,2.044698715E0,-2.483782768E-1
3.163352797E1,-2.635492086E-1,2.176218033E0,-9.642839432E-2
3.163837766E1,-1.604230404E-1,2.288990498E0,7.142448425E-2
3.164322813E1,-4.866075516E-2,2.402510643E0,3.291158676E-1
3.164807932E1,3.178942204E-2,2.464416981E0,6.143217087E-1
3.165292969E1,1.030614376E-1,2.522705078E0,9.246454239E-1
3.165777932E1,1.776933670E-1,2.508326054E0,1.300591469E0
3.166262984E1,2.180664539E-1,2.507400513E0,1.677681923E0
3.166748104E1,2.515590191E-1,2.412100792E0,2.084977627E0
3.167233141E1,2.692583799E-1,2.330147266E0,2.410183907E0
3.167718104E1,2.718410492E-1,2.187158108E0,2.589168072E0
3.168203151E1,2.617146969E-1,2.066864491E0,2.636495590E0
3.168688276E1,1.935454607E-1,2.024341106E0,2.514024734E0
3.169173313E1,9.268999100E-3,2.052385807E0,2.228953838E0
3.169658276E1,-2.126020193E-1,2.112874508E0,1.850565910E0
3.170143323E1,-4.607428312E-1,2.177079201E0,1.426672459E0
3.170628448E1,-6.429984570E-1,2.256989956E0,9.188151360E-1
3.171113485E1,-7.679424286E-1,2.326450825E0,3.792920113E-1
3.171598448E1,-9.375741482E-1,2.469203472E0,-1.946239471E-1
3.172083495E1,-1.131930351E0,2.690102100E0,-6.575388908E-1
3.172568620E1,-1.376768947E0,2.927427769E0,-1.020031929E0
3.173053656E1,-1.685781002E0,3.224652767E0,-1.146716595E0
3.173538620E1,-2.041014671E0,3.431247234E0,-9.904952049E-1
3.174023667E1,-2.337855339E0,3.542386532E0,-4.751987457E-1
3.174508787E1,-2.396816730E0,3.493122578E0,2.294688225E-1
3.174993834E1,-2.354707718E0,3.201881886E0,1.260519505E0
3.175478792E1,-2.147414207E0,2.661209583E0,2.326828957E0
3.175963839E1,-1.799843907E0,2.035351753E0,3.408043385E0
3.176448959E1,-1.520812035E0,1.265785217E0,4.469608307E0
3.176933995E1,-1.327379227E0,5.928759575E-1,5.560734749E0
3.177418959E1,-1.145411611E0,9.407997131E-4,6.534428120E0
3.177904011E1,-9.491890669E-1,-5.496554375E-1,7.207893848E0
3.178389130E1,-7.284034491E-1,-9.999122620E-1,7.498376846E0
3.178874167E1,-6.530032158E-1,-1.314374447E0,7.387301445E0
3.179359130E1,-6.399673223E-1,-1.433502674E0,6.984983444E0
3.179844177E1,-7.144422531E-1,-1.371776104E0,6.341639519E0
3.180329302E1,-7.678153515E-1,-1.231444359E0,5.401730537E0
3.180814339E1,-8.138327599E-1,-1.035452843E0,4.370190620E0
3.181299302E1,-8.038347960E-1,-7.970962524E-1,3.258026123E0
3.181784349E1,-7.394387722E-1,-5.295705795E-1,2.167029381E0
3.182269474E1,-7.152686119E-1,-2.725229263E-1,1.280319214E0
3.182754511E1,-6.723909378E-1,-5.622386932E-2,5.562705994E-1
3.183239474E1,-6.518071890E-1,1.275506020E-1,-2.520513535E-2
3.183724521E1,-5.793170929E-1,2.677321434E-1,-4.935564995E-1
3.184209641E1,-5.121508837E-1,3.698301315E-1,-7.728219032E-1
3.184694688E1,-4.154512882E-1,4.774990082E-1,-7.629451752E-1
3.185179646E1,-2.565274239E-1,5.054435730E-1,-5.960640907E-1
3.185664693E1,-1.273417473E-1,4.490113258E-1,-3.008460999E-1
3.186149813E1,1.232171059E-2,3.465514183E-1,1.659145355E-1
3.186634849E1,2.092859745E-1,1.715898514E-1,6.298270226E-1
3.187119818E1,4.047536850E-1,-2.110528946E-2,1.043445587E0
3.187604865E1,5.446922779E-1,-2.416071892E-1,1.412113190E0
3.188089985E1,6.467269659E-1,-4.474678040E-1,1.765124321E0
3.188575021E1,6.997085810E-1,-6.513528824E-1,2.012207985E0
3.189059984E1,7.182676792E-1,-8.613886833E-1,2.161353111E0
3.189545037E1,6.900464296E-1,-1.063879490E0,2.225024223E0
3.190030156E1,6.697462797E-1,-1.300502777E0,2.187250137E0
3.190515193E1,5.992848873E-1,-1.533728123E0,2.005554199E0
3.191000156E1,4.897563457E-1,-1.750003576E0,1.749880791E0
3.191485203E1,3.470448256E-1,-1.974181175E0,1.353829384E0
3.191970328E1,2.563341856E-1,-2.146884203E0,9.133691788E-1
3.192455365E1,1.518108845E-1,-2.342774153E0,4.478473663E-1
3.192940328E1,7.091045380E-2,-2.521358967E0,-3.073596954E-2
3.193425375E1,7.872223854E-3,-2.627745628E0,-5.678696632E-1
3.193910495E1,-6.978034973E-3,-2.683438540E0,-1.127775669E0
3.194395542E1,-5.261182785E-3,-2.699989319E0,-1.729932308E0
3.194880500E1,-2.327179909E-2,-2.691285372E0,-2.259903431E0
3.195365547E1,7.049953938E-2,-2.661514997E0,-2.766021252E0
3.195850667E1,1.061139107E-1,-2.610047340E0,-3.215281963E0
3.196335714E1,1.244320869E-1,-2.572006702E0,-3.617827415E0
3.196820672E1,1.807442904E-1,-2.513184547E0,-3.978956223E0
3.197305719E1,2.226971388E-1,-2.478401899E0,-4.296737194E0
3.197790839E1,2.818579674E-1,-2.400025606E0,-4.571631908E0
3.198275875E1,3.465219736E-1,-2.303847075E0,-4.758648396E0
3.198760839E1,3.837579489E-1,-2.196654558E0,-4.932256222E0
3.199245891E1,4.201688766E-1,-2.101794958E0,-5.049852371E0
3.199731010E1,4.442687035E-1,-2.018888712E0,-5.056745529E0
3.200216047E1,4.589008093E-1,-1.938065529E0,-5.015435219E0
3.200701010E1,4.597460032E-1,-1.859147072E0,-4.933258533E0
3.201186057E1,4.658758640E-1,-1.794045925E0,-4.786424637E0
3.201671182E1,4.489109516E-1,-1.704681873E0,-4.538980007E0
3.202156219E1,4.138352871E-1,-1.660749435E0,-4.233837605E0
3.202641182E1,3.321396708E-1,-1.660194874E0,-3.830108643E0
3.203126229E1,2.757822871E-1,-1.682068825E0,-3.351332188E0
3.203611354E1,2.377529740E-1,-1.729389668E0,-2.837725163E0
3.204096391E1,1.464563608E-1,-1.790736198E0,-2.360610008E0
3.204581354E1,7.384830713E-2,-1.857092381E0,-1.912314892E0
3.205066401E1,-3.508782387E-2,-1.936206818E0,-1.528221607E0
3.205551521E1,-1.136273146E-1,-1.959300995E0,-1.226962566E0
3.206036568E1,-2.602526546E-1,-1.955622196E0,-9.339818954E-1
3.206521526E1,-3.941242695E-1,-1.906442642E0,-7.375121117E-1
3.207006573E1,-5.036517978E-1,-1.840886593E0,-5.821781158E-1
3.207491693E1,-6.324829459E-1,-1.723339558E0,-4.606270790E-1
3.207976729E1,-7.427487373E-1,-1.582586765E0,-3.823857307E-1
3.208461693E1,-7.940159440E-1,-1.425673962E0,-3.403458595E-1
3.208946745E1,-7.981505990E-1,-1.283274651E0,-3.299674988E-1
3.209431865E1,-8.149151206E-1,-1.133279800E0,-3.229341507E-1
3.209916901E1,-7.961772680E-1,-9.559922218E-1,-3.363828659E-1
3.210401865E1,-7.299492359E-1,-7.246246338E-1,-3.921957016E-1
3.210886917E1,-6.807158589E-1,-4.433698654E-1,-4.453992844E-1
